,Pasture,Month,Day,Year,Ecosite,Treatment,CPNM,Biomass,Stdev,Date2,PastureID,CPNM2
2165,7SE,8,5,2021,Loamy,AGM,VUOC,58.69166667,20.83795115,08/05/2021,17,VUOC
2173,7SE,8,5,2021,Salt Flats,AGM,VUOC,19.05,26.94076836,08/05/2021,17,VUOC
2224,7SE,8,5,2021,Sandy,AGM,VUOC,44.875,NA,08/05/2021,17,VUOC
2166,7SE,8,5,2021,Loamy,AGM,WSPG,10.025,10.37897514,08/05/2021,17,WSPG
2174,7SE,8,5,2021,Salt Flats,AGM,WSPG,334.3125,443.0554314,08/05/2021,17,WSPG
2232,7SE,8,5,2021,Sandy,AGM,WSPG,53.45,NA,08/05/2021,17,WSPG
2233,8E,8,5,2013,Sandy,AGM,BOBU,698.25,86.86806807,08/05/2013,18,BOBU
2242,8E,8,5,2013,Loamy,AGM,BOBU,825.925,86.65593603,08/05/2013,18,BOBU
2241,8E,8,5,2013,Sandy,AGM,C3PG,118.1375,0.194454365,08/05/2013,18,CSPG
2243,8E,8,5,2013,Loamy,AGM,C3PG,50.325,49.67425138,08/05/2013,18,CSPG
2240,8E,8,5,2013,Sandy,AGM,FORB,27.25,20.25860928,08/05/2013,18,FRB3
2258,8E,8,5,2013,Loamy,AGM,FORB,9.625,6.363961031,08/05/2013,18,FRB3
2237,8E,8,5,2013,Loamy,AGM,SD,62.1,39.49191373,08/05/2013,18,SD
2245,8E,8,5,2013,Sandy,AGM,SD,119.2125,48.34842616,08/05/2013,18,SD
2255,8E,8,5,2013,Sandy,AGM,SS,0,0,08/05/2013,18,SSHB
2274,8E,8,5,2013,Loamy,AGM,SS,0,0,08/05/2013,18,SSHB
2235,8E,8,5,2013,Loamy,AGM,VUOC,0,0,08/05/2013,18,VUOC
2256,8E,8,5,2013,Sandy,AGM,VUOC,0,0,08/05/2013,18,VUOC
2236,8E,8,5,2013,Loamy,AGM,WSPG,14.125,19.97576657,08/05/2013,18,WSPG
2257,8E,8,5,2013,Sandy,AGM,WSPG,23.55,12.37436867,08/05/2013,18,WSPG
2234,8E,8,5,2014,Sandy,AGM,BOBU,706.775,79.16060415,08/05/2014,18,BOBU
2259,8E,8,5,2014,Loamy,AGM,BOBU,573.375,232.9916844,08/05/2014,18,BOBU
2260,8E,8,5,2014,Loamy,AGM,C3PG,228.7375,266.5969342,08/05/2014,18,CSPG
2268,8E,8,5,2014,Sandy,AGM,C3PG,305.6375,29.18583239,08/05/2014,18,CSPG
2262,8E,8,5,2014,Loamy,AGM,FORB,209.9625,240.0450745,08/05/2014,18,FRB3
2270,8E,8,5,2014,Sandy,AGM,FORB,35.175,11.87939392,08/05/2014,18,FRB3
2271,8E,8,5,2014,Sandy,AGM,SD,286.1875,154.6619307,08/05/2014,18,SD
2303,8E,8,5,2014,Loamy,AGM,SD,117.1125,66.52107044,08/05/2014,18,SD
2272,8E,8,5,2014,Sandy,AGM,SS,55.5625,71.54152859,08/05/2014,18,SSHB
2304,8E,8,5,2014,Loamy,AGM,SS,28.5875,29.22118773,08/05/2014,18,SSHB
2265,8E,8,5,2014,Loamy,AGM,VUOC,121.65,128.4459468,08/05/2014,18,VUOC
2273,8E,8,5,2014,Sandy,AGM,VUOC,40.5625,57.36403762,08/05/2014,18,VUOC
2266,8E,8,5,2014,Loamy,AGM,WSPG,45.4125,11.7202949,08/05/2014,18,WSPG
2314,8E,8,5,2014,Sandy,AGM,WSPG,0,0,08/05/2014,18,WSPG
2238,8E,8,5,2015,Loamy,AGM,BOBU,799.8875,320.4431156,08/05/2015,18,BOBU
2296,8E,8,5,2015,Sandy,AGM,BOBU,389.975,10.18233765,08/05/2015,18,BOBU
2249,8E,8,5,2015,Loamy,AGM,C3PG,215.9625,175.4508701,08/05/2015,18,CSPG
2297,8E,8,5,2015,Sandy,AGM,C3PG,469.975,32.91582066,08/05/2015,18,CSPG
2264,8E,8,5,2015,Loamy,AGM,FORB,69.3625,65.74325298,08/05/2015,18,FRB3
2299,8E,8,5,2015,Sandy,AGM,FORB,136.3125,97.63376881,08/05/2015,18,FRB3
2252,8E,8,5,2015,Loamy,AGM,SD,117.3875,104.3512832,08/05/2015,18,SD
2300,8E,8,5,2015,Sandy,AGM,SD,165.15,12.44507935,08/05/2015,18,SD
2253,8E,8,5,2015,Loamy,AGM,SS,0,0,08/05/2015,18,SSHB
2301,8E,8,5,2015,Sandy,AGM,SS,0,0,08/05/2015,18,SSHB
2254,8E,8,5,2015,Loamy,AGM,VUOC,19.4375,24.44821696,08/05/2015,18,VUOC
2302,8E,8,5,2015,Sandy,AGM,VUOC,0.0625,0.088388348,08/05/2015,18,VUOC
2295,8E,8,5,2015,Loamy,AGM,WSPG,15.8125,22.36225196,08/05/2015,18,WSPG
2343,8E,8,5,2015,Sandy,AGM,WSPG,17.7625,8.573669722,08/05/2015,18,WSPG
2250,8E,8,5,2016,Loamy,AGM,BOBU,315.525,21.70817818,08/05/2016,18,BOBU
2285,8E,8,5,2016,Sandy,AGM,BOBU,368.725,210.7531761,08/05/2016,18,BOBU
2246,8E,8,5,2016,Sandy,AGM,C3PG,274.95,138.4515078,08/05/2016,18,CSPG
2251,8E,8,5,2016,Loamy,AGM,C3PG,372.9,178.1909089,08/05/2016,18,CSPG
2248,8E,8,5,2016,Sandy,AGM,FORB,67.475,82.48400603,08/05/2016,18,FRB3
2280,8E,8,5,2016,Loamy,AGM,FORB,64.175,12.55114537,08/05/2016,18,FRB3
2281,8E,8,5,2016,Loamy,AGM,SD,894.1375,126.2362381,08/05/2016,18,SD
2289,8E,8,5,2016,Sandy,AGM,SD,387.25,137.3908476,08/05/2016,18,SD
2282,8E,8,5,2016,Loamy,AGM,SS,8.75,12.37436867,08/05/2016,18,SSHB
2290,8E,8,5,2016,Sandy,AGM,SS,143.5,202.9396462,08/05/2016,18,SSHB
2283,8E,8,5,2016,Loamy,AGM,VUOC,59.2,83.5446662,08/05/2016,18,VUOC
2291,8E,8,5,2016,Sandy,AGM,VUOC,6.45,0.954594155,08/05/2016,18,VUOC
2284,8E,8,5,2016,Loamy,AGM,WSPG,18.375,15.13208512,08/05/2016,18,WSPG
2292,8E,8,5,2016,Sandy,AGM,WSPG,44.1375,62.41985111,08/05/2016,18,WSPG
2267,8E,8,5,2017,Loamy,AGM,BOBU,566.0375,98.76513966,08/05/2017,18,BOBU
2275,8E,8,5,2017,Sandy,AGM,BOBU,381.1,63.816387,08/05/2017,18,BOBU
2276,8E,8,5,2017,Sandy,AGM,C3PG,436.3375,171.4203614,08/05/2017,18,CSPG
2308,8E,8,5,2017,Loamy,AGM,C3PG,311.3875,98.09338822,08/05/2017,18,CSPG
2278,8E,8,5,2017,Sandy,AGM,FORB,239.425,243.6689968,08/05/2017,18,FRB3
2310,8E,8,5,2017,Loamy,AGM,FORB,41.9,57.94740072,08/05/2017,18,FRB3
2311,8E,8,5,2017,Loamy,AGM,SD,409.0375,242.0249735,08/05/2017,18,SD
2319,8E,8,5,2017,Sandy,AGM,SD,348.275,19.30401513,08/05/2017,18,SD
2312,8E,8,5,2017,Loamy,AGM,SS,0,0,08/05/2017,18,SSHB
2320,8E,8,5,2017,Sandy,AGM,SS,22.2625,31.48392943,08/05/2017,18,SSHB
2313,8E,8,5,2017,Loamy,AGM,VUOC,0.2,0.282842712,08/05/2017,18,VUOC
2321,8E,8,5,2017,Sandy,AGM,VUOC,0,0,08/05/2017,18,VUOC
2322,8E,8,5,2017,Sandy,AGM,WSPG,53.8875,14.37194533,08/05/2017,18,WSPG
2354,8E,8,5,2017,Loamy,AGM,WSPG,109.8625,145.0806338,08/05/2017,18,WSPG
2305,8E,8,5,2018,Sandy,AGM,BOBU,251.3125,76.70340809,08/05/2018,18,BOBU
2337,8E,8,5,2018,Loamy,AGM,BOBU,304.9,15.59170453,08/05/2018,18,BOBU
2306,8E,8,5,2018,Sandy,AGM,C3PG,233.7875,100.3914853,08/05/2018,18,CSPG
2338,8E,8,5,2018,Loamy,AGM,C3PG,87.225,84.60532637,08/05/2018,18,CSPG
2340,8E,8,5,2018,Loamy,AGM,FORB,54.975,71.4177849,08/05/2018,18,FRB3
2348,8E,8,5,2018,Sandy,AGM,FORB,94.775,88.17621561,08/05/2018,18,FRB3
2341,8E,8,5,2018,Loamy,AGM,SD,333.475,47.65899705,08/05/2018,18,SD
2349,8E,8,5,2018,Sandy,AGM,SD,365.9,13.22289681,08/05/2018,18,SD
2342,8E,8,5,2018,Loamy,AGM,SS,0,0,08/05/2018,18,SSHB
2350,8E,8,5,2018,Sandy,AGM,SS,221.5375,313.3013371,08/05/2018,18,SSHB
2351,8E,8,5,2018,Sandy,AGM,VUOC,11.375,1.626345597,08/05/2018,18,VUOC
2374,8E,8,5,2018,Loamy,AGM,VUOC,13.6625,5.25026785,08/05/2018,18,VUOC
2344,8E,8,5,2018,Loamy,AGM,WSPG,0.1375,0.194454365,08/05/2018,18,WSPG
2352,8E,8,5,2018,Sandy,AGM,WSPG,3.8375,5.427044546,08/05/2018,18,WSPG
2286,8E,8,5,2019,Loamy,AGM,BOBU,307.825,67.38727625,08/05/2019,18,BOBU
2294,8E,8,5,2019,Sandy,AGM,BOBU,321.825,186.9590329,08/05/2019,18,BOBU
2287,8E,8,5,2019,Loamy,AGM,C3PG,480.025,279.0950465,08/05/2019,18,CSPG
2335,8E,8,5,2019,Sandy,AGM,C3PG,390.2375,194.5781085,08/05/2019,18,CSPG
2329,8E,8,5,2019,Loamy,AGM,FORB,518.725,102.3890619,08/05/2019,18,FRB3
2364,8E,8,5,2019,Sandy,AGM,FORB,420.125,354.1544314,08/05/2019,18,FRB3
2330,8E,8,5,2019,Loamy,AGM,SD,5.6125,1.219759198,08/05/2019,18,SD
2365,8E,8,5,2019,Sandy,AGM,SD,5.1625,0.76013979,08/05/2019,18,SD
2331,8E,8,5,2019,Loamy,AGM,SS,0,0,08/05/2019,18,SSHB
2366,8E,8,5,2019,Sandy,AGM,SS,0,0,08/05/2019,18,SSHB
2332,8E,8,5,2019,Loamy,AGM,VUOC,10.475,11.17228714,08/05/2019,18,VUOC
2363,8E,8,5,2019,Sandy,AGM,VUOC,1.475,2.085965005,08/05/2019,18,VUOC
2293,8E,8,5,2019,Loamy,AGM,WSPG,0,0,08/05/2019,18,WSPG
2368,8E,8,5,2019,Sandy,AGM,WSPG,0,0,08/05/2019,18,WSPG
2315,8E,8,5,2020,Loamy,AGM,BOBU,137.1125,20.594485,08/05/2020,18,BOBU
2323,8E,8,5,2020,Sandy,AGM,BOBU,126.575,147.7853173,08/05/2020,18,BOBU
2316,8E,8,5,2020,Loamy,AGM,C3PG,218.2875,12.63953371,08/05/2020,18,CSPG
2324,8E,8,5,2020,Sandy,AGM,C3PG,303.4625,195.3205706,08/05/2020,18,CSPG
2318,8E,8,5,2020,Loamy,AGM,FORB,15.625,22.09708691,08/05/2020,18,FRB3
2326,8E,8,5,2020,Sandy,AGM,FORB,75.9,103.5911434,08/05/2020,18,FRB3
2327,8E,8,5,2020,Sandy,AGM,SD,408.75,387.4945161,08/05/2020,18,SD
2346,8E,8,5,2020,Loamy,AGM,SD,294.8125,154.9094181,08/05/2020,18,SD
2328,8E,8,5,2020,Sandy,AGM,SS,12.3875,17.5185705,08/05/2020,18,SSHB
2347,8E,8,5,2020,Loamy,AGM,SS,100.875,142.6587931,08/05/2020,18,SSHB
2361,8E,8,5,2020,Loamy,AGM,VUOC,0,0,08/05/2020,18,VUOC
2369,8E,8,5,2020,Sandy,AGM,VUOC,0,0,08/05/2020,18,VUOC
2362,8E,8,5,2020,Loamy,AGM,WSPG,4.1125,5.815953275,08/05/2020,18,WSPG
2370,8E,8,5,2020,Sandy,AGM,WSPG,0,0,08/05/2020,18,WSPG
2345,8E,8,5,2021,Loamy,AGM,BOBU,577.3,53.28049596,08/05/2021,18,BOBU
2353,8E,8,5,2021,Sandy,AGM,BOBU,496.925,394.8130713,08/05/2021,18,BOBU
2333,8E,8,5,2021,Loamy,AGM,C3PG,623.525,193.9947454,08/05/2021,18,CSPG
2375,8E,8,5,2021,Sandy,AGM,C3PG,461.4,527.4309481,08/05/2021,18,CSPG
2356,8E,8,5,2021,Sandy,AGM,FORB,453.275,327.319729,08/05/2021,18,FRB3
2367,8E,8,5,2021,Loamy,AGM,FORB,394.5625,101.8056988,08/05/2021,18,FRB3
2357,8E,8,5,2021,Sandy,AGM,SD,10.925,13.29360749,08/05/2021,18,SD
2359,8E,8,5,2021,Loamy,AGM,SD,2.3,0.883883476,08/05/2021,18,SD
2358,8E,8,5,2021,Sandy,AGM,SS,154.275,218.1777973,08/05/2021,18,SSHB
2372,8E,8,5,2021,Loamy,AGM,SS,96.85,136.9665835,08/05/2021,18,SSHB
2360,8E,8,5,2021,Sandy,AGM,VUOC,0.2375,0.335875721,08/05/2021,18,VUOC
2376,8E,8,5,2021,Loamy,AGM,VUOC,29.7625,42.09053115,08/05/2021,18,VUOC
2371,8E,8,5,2021,Loamy,AGM,WSPG,0,0,08/05/2021,18,WSPG
2373,8E,8,5,2021,Sandy,AGM,WSPG,8.3,11.73797257,08/05/2021,18,WSPG
2391,NH,8,5,2013,Loamy,AGM,BOBU,566.9875,273.870645,08/05/2013,11,BOBU
2392,NH,8,5,2013,Loamy,AGM,C3PG,162.50625,146.4529338,08/05/2013,11,CSPG
2394,NH,8,5,2013,Loamy,AGM,FORB,57.0625,57.45075609,08/05/2013,11,FRB3
2383,NH,8,5,2013,Loamy,AGM,SD,29.2,19.93527025,08/05/2013,11,SD
2377,NH,8,5,2013,Loamy,AGM,SS,0,0,08/05/2013,11,SSHB
2386,NH,8,5,2013,Loamy,AGM,VUOC,44.9,55.76544255,08/05/2013,11,VUOC
2387,NH,8,5,2013,Loamy,AGM,WSPG,25.35625,39.39848969,08/05/2013,11,WSPG
2395,NH,8,5,2014,Loamy,AGM,BOBU,545.05625,258.529843,08/05/2014,11,BOBU
2396,NH,8,5,2014,Loamy,AGM,C3PG,124.7625,118.5570002,08/05/2014,11,CSPG
2398,NH,8,5,2014,Loamy,AGM,FORB,499.94375,322.6949336,08/05/2014,11,FRB3
2401,NH,8,5,2014,Loamy,AGM,SD,33.85,13.80575061,08/05/2014,11,SD
2402,NH,8,5,2014,Loamy,AGM,SS,27.9875,55.975,08/05/2014,11,SSHB
2403,NH,8,5,2014,Loamy,AGM,VUOC,299.80625,235.9354461,08/05/2014,11,VUOC
2404,NH,8,5,2014,Loamy,AGM,WSPG,48.06875,92.05057798,08/05/2014,11,WSPG
2384,NH,8,5,2015,Loamy,AGM,BOBU,828.3125,325.8768099,08/05/2015,11,BOBU
2385,NH,8,5,2015,Loamy,AGM,C3PG,240.875,186.1441366,08/05/2015,11,CSPG
2400,NH,8,5,2015,Loamy,AGM,FORB,444.11875,487.4117349,08/05/2015,11,FRB3
2430,NH,8,5,2015,Loamy,AGM,SD,113.125,124.081618,08/05/2015,11,SD
2431,NH,8,5,2015,Loamy,AGM,SS,24.3875,28.70238448,08/05/2015,11,SSHB
2432,NH,8,5,2015,Loamy,AGM,VUOC,87.9625,72.72862086,08/05/2015,11,VUOC
2433,NH,8,5,2015,Loamy,AGM,WSPG,12.2125,13.0285184,08/05/2015,11,WSPG
2379,NH,8,5,2016,Loamy,AGM,BOBU,273.475,63.98319766,08/05/2016,11,BOBU
2381,NH,8,5,2016,Loamy,AGM,C3PG,210.29375,123.1837945,08/05/2016,11,CSPG
2389,NH,8,5,2016,Loamy,AGM,FORB,52.2125,38.1275409,08/05/2016,11,FRB3
2419,NH,8,5,2016,Loamy,AGM,SD,244.06875,163.9232803,08/05/2016,11,SD
2420,NH,8,5,2016,Loamy,AGM,SS,20.95625,31.55935133,08/05/2016,11,SSHB
2421,NH,8,5,2016,Loamy,AGM,VUOC,346.84375,180.5075903,08/05/2016,11,VUOC
2422,NH,8,5,2016,Loamy,AGM,WSPG,3.66875,4.605403303,08/05/2016,11,WSPG
2378,NH,8,5,2017,Loamy,AGM,BOBU,268.0125,19.21226279,08/05/2017,11,BOBU
2390,NH,8,5,2017,Loamy,AGM,C3PG,110.1375,31.26345377,08/05/2017,11,CSPG
2406,NH,8,5,2017,Loamy,AGM,FORB,73.39375,65.62556151,08/05/2017,11,FRB3
2407,NH,8,5,2017,Loamy,AGM,SD,212.65,18.62105663,08/05/2017,11,SD
2408,NH,8,5,2017,Loamy,AGM,SS,55.43125,110.7791823,08/05/2017,11,SSHB
2409,NH,8,5,2017,Loamy,AGM,VUOC,48.78125,40.35884545,08/05/2017,11,VUOC
2410,NH,8,5,2017,Loamy,AGM,WSPG,18.9375,37.875,08/05/2017,11,WSPG
2393,NH,8,5,2018,Loamy,AGM,BOBU,184.1,41.08153985,08/05/2018,11,BOBU
2434,NH,8,5,2018,Loamy,AGM,C3PG,250.19375,177.3985172,08/05/2018,11,CSPG
2436,NH,8,5,2018,Loamy,AGM,FORB,32.98125,24.44137011,08/05/2018,11,FRB3
2437,NH,8,5,2018,Loamy,AGM,SD,250.56875,101.6642275,08/05/2018,11,SD
2438,NH,8,5,2018,Loamy,AGM,SS,64.51875,129.0375,08/05/2018,11,SSHB
2439,NH,8,5,2018,Loamy,AGM,VUOC,173.4,136.5323023,08/05/2018,11,VUOC
2440,NH,8,5,2018,Loamy,AGM,WSPG,2.525,5.05,08/05/2018,11,WSPG
2382,NH,8,5,2019,Loamy,AGM,BOBU,391.25,54.35925634,08/05/2019,11,BOBU
2423,NH,8,5,2019,Loamy,AGM,C3PG,339.425,178.6116493,08/05/2019,11,CSPG
2425,NH,8,5,2019,Loamy,AGM,FORB,120.43125,75.56866462,08/05/2019,11,FRB3
2426,NH,8,5,2019,Loamy,AGM,SD,6.71875,1.508500221,08/05/2019,11,SD
2427,NH,8,5,2019,Loamy,AGM,SS,44.50625,68.11490713,08/05/2019,11,SSHB
2428,NH,8,5,2019,Loamy,AGM,VUOC,113.56875,75.65603736,08/05/2019,11,VUOC
2429,NH,8,5,2019,Loamy,AGM,WSPG,3.21875,6.4375,08/05/2019,11,WSPG
2411,NH,8,5,2020,Loamy,AGM,BOBU,147.375,108.3031913,08/05/2020,11,BOBU
2412,NH,8,5,2020,Loamy,AGM,C3PG,290.6125,166.9725657,08/05/2020,11,CSPG
2414,NH,8,5,2020,Loamy,AGM,FORB,2.01875,1.166435989,08/05/2020,11,FRB3
2415,NH,8,5,2020,Loamy,AGM,SD,216.2625,78.41162887,08/05/2020,11,SD
2416,NH,8,5,2020,Loamy,AGM,SS,57.875,114.9846113,08/05/2020,11,SSHB
2417,NH,8,5,2020,Loamy,AGM,VUOC,19.95,38.0534164,08/05/2020,11,VUOC
2418,NH,8,5,2020,Loamy,AGM,WSPG,0,0,08/05/2020,11,WSPG
2441,NH,8,5,2021,Loamy,AGM,BOBU,240.38125,68.67391661,08/05/2021,11,BOBU
2442,NH,8,5,2021,Loamy,AGM,C3PG,372.1375,154.521349,08/05/2021,11,CSPG
2444,NH,8,5,2021,Loamy,AGM,FORB,119.5875,111.1436917,08/05/2021,11,FRB3
2445,NH,8,5,2021,Loamy,AGM,SD,9.325,7.356204864,08/05/2021,11,SD
2446,NH,8,5,2021,Loamy,AGM,SS,99.6,198.9167676,08/05/2021,11,SSHB
2447,NH,8,5,2021,Loamy,AGM,VUOC,361.48125,170.4482404,08/05/2021,11,VUOC
2448,NH,8,5,2021,Loamy,AGM,WSPG,1.95,3.9,08/05/2021,11,WSPG
