site,depth.cm,date,vwc.daily
19N,60,6/25/2019,7.678834443
19N,60,6/26/2019,7.642321886
19N,60,6/27/2019,7.613257562
19N,60,6/28/2019,7.577108274
19N,60,6/29/2019,7.529731443
19N,60,6/30/2019,7.476960117
19N,60,7/1/2019,7.417635701
19N,60,7/2/2019,7.346314706
19N,60,7/3/2019,7.259263233
19N,60,7/4/2019,7.199178358
19N,60,7/5/2019,7.135642928
19N,60,7/6/2019,7.082060403
19N,60,7/7/2019,7.019832965
19N,60,7/8/2019,6.950209868
19N,60,7/9/2019,6.867420969
19N,60,7/10/2019,6.7830923
19N,60,7/11/2019,6.692522778
19N,60,7/12/2019,6.618166253
19N,60,7/13/2019,6.537437365
19N,60,7/14/2019,6.453024236
19N,60,7/15/2019,6.371075035
19N,60,7/16/2019,6.286895612
19N,60,7/17/2019,6.205087927
19N,60,7/18/2019,6.134713432
19N,60,7/19/2019,6.068551095
19N,60,7/20/2019,6.023057098
19N,60,7/21/2019,5.970364034
19N,60,7/22/2019,5.904136914
19N,60,7/23/2019,5.831298776
19N,60,7/24/2019,5.767874379
19N,60,7/25/2019,5.72085387
19N,60,7/26/2019,5.679442588
19N,60,7/27/2019,5.627150456
19N,60,7/28/2019,5.557279801
19N,60,7/29/2019,5.488394383
19N,60,7/30/2019,5.434195082
19N,60,7/31/2019,5.386443061
19N,60,8/1/2019,5.339173405
19N,60,8/2/2019,5.291445607
19N,60,8/3/2019,5.242318766
19N,60,8/4/2019,5.203028151
19N,60,8/5/2019,5.171484193
19N,60,8/6/2019,5.131897971
19N,60,8/7/2019,5.088121223
19N,60,8/8/2019,5.049275643
19N,60,8/9/2019,5.013465687
19N,60,8/10/2019,4.980577408
19N,60,8/11/2019,4.947084864
19N,60,8/12/2019,4.905143847
19N,60,8/13/2019,4.864466717
19N,60,8/14/2019,4.833571097
19N,60,8/15/2019,4.810553593
19N,60,8/16/2019,4.789355431
19N,60,8/17/2019,4.761545648
19N,60,8/18/2019,4.732253304
19N,60,8/19/2019,4.694892212
19N,60,8/20/2019,4.680041389
19N,60,8/21/2019,4.664421068
19N,60,8/22/2019,4.650513424
19N,60,8/23/2019,4.629318964
19N,60,8/24/2019,4.61633725
19N,60,8/25/2019,4.59935654
19N,60,8/26/2019,4.586458064
19N,60,8/27/2019,4.567204824
19N,60,8/28/2019,4.550440443
19N,60,8/29/2019,4.53295172
19N,60,8/30/2019,4.526608044
19N,60,8/31/2019,4.510006704
19N,60,9/1/2019,4.50292649
19N,60,9/2/2019,4.491126134
19N,60,9/3/2019,4.474686028
19N,60,9/4/2019,4.472337441
19N,60,9/5/2019,4.461430669
19N,60,9/6/2019,4.453640117
19N,60,9/7/2019,4.44046054
19N,60,9/8/2019,4.41268624
19N,60,9/9/2019,4.386630757
19N,60,9/10/2019,4.364547747
19N,60,9/11/2019,4.343350436
19N,60,9/12/2019,4.321528289
19N,60,9/13/2019,4.290899124
19N,60,9/14/2019,4.259765618
19N,60,9/15/2019,4.240627649
19N,60,9/16/2019,4.236217772
19N,60,9/17/2019,4.236217772
19N,60,9/18/2019,4.236217772
19N,60,9/19/2019,4.236217772
19N,60,9/20/2019,4.224514781
19N,60,9/21/2019,4.218663286
19N,60,9/22/2019,4.218663286
19N,60,9/23/2019,4.199027139
19N,60,9/24/2019,4.179481978
19N,60,9/25/2019,4.16650533
19N,60,9/26/2019,4.15574344
19N,60,9/27/2019,4.149286306
19N,60,9/28/2019,4.142860192
19N,60,9/29/2019,4.122912398
19N,60,9/30/2019,4.101659621
19N,60,10/1/2019,4.090382101
19N,60,10/2/2019,4.072827926
19N,60,10/3/2019,4.037988018
19N,60,10/4/2019,4.004854792
19N,60,10/5/2019,3.98225565
19N,60,10/6/2019,3.965918822
19N,60,10/7/2019,3.95236918
19N,60,10/8/2019,3.934826645
19N,60,10/9/2019,3.919386729
19N,60,10/10/2019,3.903352593
19N,60,10/11/2019,3.871518924
19N,60,10/12/2019,3.826931527
19N,60,10/13/2019,3.788701755
19N,60,10/14/2019,3.766875155
19N,60,10/15/2019,3.759838223
19N,60,10/16/2019,3.759201526
19N,60,10/17/2019,3.744557499
19N,60,10/18/2019,3.744557499
19N,60,10/19/2019,3.744557499
19N,60,10/20/2019,3.744557499
19N,60,10/21/2019,3.729982655
19N,60,10/22/2019,3.716107303
19N,60,10/23/2019,3.699146922
19N,60,10/24/2019,3.693524067
19N,60,10/25/2019,3.677934461
19N,60,10/26/2019,3.662421221
19N,60,10/27/2019,3.654375651
19N,60,10/28/2019,3.645751963
19N,60,10/29/2019,3.622446085
19N,60,10/30/2019,3.594462705
19N,60,10/31/2019,3.561326419
19N,60,11/1/2019,3.532697458
19N,60,11/2/2019,3.514939275
19N,60,11/3/2019,3.49845887
19N,60,11/4/2019,3.487331034
19N,60,11/5/2019,3.484991221
19N,60,11/6/2019,3.481481503
19N,60,11/7/2019,3.481481503
19N,60,11/8/2019,3.481481503
19N,60,11/9/2019,3.469254837
19N,60,11/10/2019,3.476241503
19N,60,11/11/2019,3.481481503
19N,60,11/12/2019,3.472165948
19N,60,11/13/2019,3.456497561
19N,60,11/14/2019,3.453600032
19N,60,11/15/2019,3.453600032
19N,60,11/16/2019,3.453600032
19N,60,11/17/2019,3.453600032
19N,60,11/18/2019,3.453600032
19N,60,11/19/2019,3.457077067
19N,60,11/20/2019,3.46750817
19N,60,11/21/2019,3.46750817
19N,60,11/22/2019,3.465769653
19N,60,11/23/2019,3.453600032
19N,60,11/24/2019,3.442063956
19N,60,11/25/2019,3.439756741
19N,60,11/26/2019,3.439756741
19N,60,11/27/2019,3.43229323
19N,60,11/28/2019,3.425977952
19N,60,11/29/2019,3.414549095
19N,60,11/30/2019,3.412263323
19N,60,12/1/2019,3.402025216
19N,60,12/2/2019,3.398612514
19N,60,12/3/2019,3.385025186
19N,60,12/4/2019,3.385025186
19N,60,12/5/2019,3.375445557
19N,60,12/6/2019,3.371501003
19N,60,12/7/2019,3.36813566
19N,60,12/8/2019,3.358039631
19N,60,12/9/2019,3.358039631
19N,60,12/10/2019,3.35413162
19N,60,12/11/2019,3.344640736
19N,60,12/12/2019,3.344640736
19N,60,12/13/2019,3.332971082
19N,60,12/14/2019,3.331303989
19N,60,12/15/2019,3.331303989
19N,60,12/16/2019,3.324666524
19N,60,12/17/2019,3.31802906
19N,60,12/18/2019,3.315276261
19N,60,12/19/2019,3.300431535
19N,60,12/20/2019,3.291117881
19N,60,12/21/2019,3.278571934
19N,60,12/22/2019,3.278571934
19N,60,12/23/2019,3.278571934
19N,60,12/24/2019,3.278571934
19N,60,12/25/2019,3.278571934
19N,60,12/26/2019,3.289481453
19N,60,12/27/2019,3.291663357
19N,60,12/28/2019,3.291663357
19N,60,12/29/2019,3.291663357
19N,60,12/30/2019,3.291663357
19N,60,12/31/2019,3.291663357
19N,60,1/1/2020,3.291663357
19N,60,1/2/2020,3.291663357
19N,60,1/3/2020,3.291663357
19N,60,1/4/2020,3.280753838
19N,60,1/5/2020,3.278571934
19N,60,1/6/2020,3.278571934
19N,60,1/7/2020,3.278571934
19N,60,1/8/2020,3.278571934
19N,60,1/9/2020,3.278571934
19N,60,1/10/2020,3.278571934
19N,60,1/11/2020,3.276400118
19N,60,1/12/2020,3.264460145
19N,60,1/13/2020,3.252570343
19N,60,1/14/2020,3.24127339
19N,60,1/15/2020,3.239659539
19N,60,1/16/2020,3.239659539
19N,60,1/17/2020,3.236446732
19N,60,1/18/2020,3.226808309
19N,60,1/19/2020,3.226808309
19N,60,1/20/2020,3.226808309
19N,60,1/21/2020,3.226808309
19N,60,1/22/2020,3.226808309
19N,60,1/23/2020,3.237517668
19N,60,1/24/2020,3.239659539
19N,60,1/25/2020,3.249880593
19N,60,1/26/2020,3.252570343
19N,60,1/27/2020,3.256893908
19N,60,1/28/2020,3.265541036
19N,60,1/29/2020,3.265541036
19N,60,1/30/2020,3.265541036
19N,60,1/31/2020,3.265541036
19N,60,2/1/2020,3.269884669
19N,60,2/2/2020,3.278571934
19N,60,2/3/2020,3.278571934
19N,60,2/4/2020,3.278571934
19N,60,2/5/2020,3.278571934
19N,60,2/6/2020,3.278571934
19N,60,2/7/2020,3.278571934
19N,60,2/8/2020,3.272056485
19N,60,2/9/2020,3.265541036
19N,60,2/10/2020,3.265541036
19N,60,2/11/2020,3.265541036
19N,60,2/12/2020,3.265541036
19N,60,2/13/2020,3.265541036
19N,60,2/14/2020,3.265541036
19N,60,2/15/2020,3.265541036
19N,60,2/16/2020,3.265541036
19N,60,2/17/2020,3.265541036
19N,60,2/18/2020,3.265541036
19N,60,2/19/2020,3.265541036
19N,60,2/20/2020,3.265541036
19N,60,2/21/2020,3.265541036
19N,60,2/22/2020,3.265541036
19N,60,2/23/2020,3.265541036
19N,60,2/24/2020,3.272599439
19N,60,2/25/2020,3.278571934
19N,60,2/26/2020,3.278571934
19N,60,2/27/2020,3.278571934
19N,60,2/28/2020,3.278571934
19N,60,2/29/2020,3.278571934
19N,60,3/1/2020,3.278571934
19N,60,3/2/2020,3.280753838
19N,60,3/3/2020,3.291663357
19N,60,3/4/2020,3.29769148
19N,60,3/5/2020,3.307017864
19N,60,3/6/2020,3.319135304
19N,60,3/7/2020,3.334638175
19N,60,3/8/2020,3.35189847
19N,60,3/9/2020,3.372638487
19N,60,3/10/2020,3.391252712
19N,60,3/11/2020,3.398612514
19N,60,3/12/2020,3.406575486
19N,60,3/13/2020,3.412263323
19N,60,3/14/2020,3.402025216
19N,60,3/15/2020,3.388988157
19N,60,3/16/2020,3.385025186
19N,60,3/17/2020,3.39181885
19N,60,3/18/2020,3.403731568
19N,60,3/19/2020,3.412263323
19N,60,3/20/2020,3.412263323
19N,60,3/21/2020,3.396919388
19N,60,3/22/2020,3.385025186
19N,60,3/23/2020,3.385025186
19N,60,3/24/2020,3.388422018
19N,60,3/25/2020,3.399181298
19N,60,3/26/2020,3.412834766
19N,60,3/27/2020,3.428848533
19N,60,3/28/2020,3.439756741
19N,60,3/29/2020,3.439756741
19N,60,3/30/2020,3.439756741
19N,60,3/31/2020,3.439756741
19N,60,4/1/2020,3.439756741
19N,60,4/2/2020,3.455343953
19N,60,4/3/2020,3.459974595
19N,60,4/4/2020,3.453600032
19N,60,4/5/2020,3.454179538
19N,60,4/6/2020,3.469837059
19N,60,4/7/2020,3.489085893
19N,60,4/8/2020,3.514942035
19N,60,4/9/2020,3.533287902
19N,60,4/10/2020,3.546974132
19N,60,4/11/2020,3.562518437
19N,60,4/12/2020,3.583567744
19N,60,4/13/2020,3.580550995
19N,60,4/14/2020,3.556535759
19N,60,4/15/2020,3.5315082
19N,60,4/16/2020,3.517301111
19N,60,4/17/2020,3.501985062
19N,60,4/18/2020,3.479158076
19N,60,4/19/2020,3.46750817
19N,60,4/20/2020,3.468090393
19N,60,4/21/2020,3.486161127
19N,60,4/22/2020,3.509054008
19N,60,4/23/2020,3.536861256
19N,60,4/24/2020,3.558925464
19N,60,4/25/2020,3.574531672
19N,60,4/26/2020,3.589008099
19N,60,4/27/2020,3.605982103
19N,60,4/28/2020,3.625508609
19N,60,4/29/2020,3.651298675
19N,60,4/30/2020,3.676069008
19N,60,5/1/2020,3.701041925
19N,60,5/2/2020,3.73189868
19N,60,5/3/2020,3.745194196
19N,60,5/4/2020,3.759201526
19N,60,5/5/2020,3.759838223
19N,60,5/6/2020,3.757928132
19N,60,5/7/2020,3.757928132
19N,60,5/8/2020,3.759838223
19N,60,5/9/2020,3.767514876
19N,60,5/10/2020,3.775191529
19N,60,5/11/2020,3.775191529
19N,60,5/12/2020,3.775191529
19N,60,5/13/2020,3.763036828
19N,60,5/14/2020,3.759838223
19N,60,5/15/2020,3.759838223
19N,60,5/16/2020,3.759838223
19N,60,5/17/2020,3.759838223
19N,60,5/18/2020,3.776480094
19N,60,5/19/2020,3.802254847
19N,60,5/20/2020,3.842600989
19N,60,5/21/2020,3.884752437
19N,60,5/22/2020,3.916051476
19N,60,5/23/2020,3.942241659
19N,60,5/24/2020,3.965238257
19N,60,5/25/2020,3.962528977
19N,60,5/26/2020,3.93954529
19N,60,5/27/2020,3.932804369
19N,60,5/28/2020,3.942915751
19N,60,5/29/2020,3.962532223
19N,60,5/30/2020,3.994580963
19N,60,5/31/2020,4.032451467
19N,60,6/1/2020,4.067938444
19N,60,6/2/2020,4.101673183
19N,60,6/3/2020,4.126465322
19N,60,6/4/2020,4.132150002
19N,60,6/5/2020,4.132150002
19N,60,6/6/2020,4.144288217
19N,60,6/7/2020,4.149286306
19N,60,6/8/2020,4.139290128
19N,60,6/9/2020,4.130728832
19N,60,6/10/2020,4.096032728
19N,60,6/11/2020,4.063725901
19N,60,6/12/2020,4.060937661
19N,60,6/13/2020,4.084061519
19N,60,6/14/2020,4.110145732
19N,60,6/15/2020,4.130018247
19N,60,6/16/2020,4.143574204
19N,60,6/17/2020,4.161483114
19N,60,6/18/2020,4.188878396
19N,60,6/19/2020,4.20119336
19N,60,6/20/2020,4.182376132
19N,60,6/21/2020,4.16650533
19N,60,6/22/2020,4.16578787
19N,60,6/23/2020,4.149286306
19N,60,6/24/2020,4.163635492
19N,60,6/25/2020,4.178040129
19N,60,6/26/2020,4.183807528
19N,60,6/27/2020,4.183807528
19N,60,6/28/2020,4.183807528
19N,60,6/29/2020,4.115977921
19N,60,6/30/2020,4.111560084
19N,60,7/1/2020,4.122912398
19N,60,7/2/2020,4.137862103
19N,60,7/3/2020,4.16437028
19N,60,7/4/2020,4.196857414
19N,60,7/5/2020,4.221589034
19N,60,7/6/2020,4.236217772
19N,60,7/7/2020,4.248712425
19N,60,7/8/2020,4.277519281
19N,60,7/9/2020,4.297596249
19N,60,7/10/2020,4.317781551
19N,60,7/11/2020,4.362299846
19N,60,7/12/2020,4.386630757
19N,60,7/13/2020,4.398091308
19N,60,7/14/2020,4.398091308
19N,60,7/15/2020,4.398091308
19N,60,7/16/2020,4.381282499
19N,60,7/17/2020,4.379754426
19N,60,7/18/2020,4.388922867
19N,60,7/19/2020,4.398091308
19N,60,7/20/2020,4.398091308
19N,60,7/21/2020,4.395035161
19N,60,7/22/2020,4.379754426
19N,60,7/23/2020,4.379754426
19N,60,7/24/2020,4.379754426
19N,60,7/25/2020,4.379754426
19N,60,7/26/2020,4.379754426
19N,60,7/27/2020,4.379754426
19N,60,7/28/2020,4.371390752
19N,60,7/29/2020,4.357752531
19N,60,7/30/2020,4.325275027
19N,60,7/31/2020,4.308789379
19N,60,8/1/2020,4.307290684
19N,60,8/2/2020,4.307290684
19N,60,8/3/2020,4.307290684
19N,60,8/4/2020,4.317781551
19N,60,8/5/2020,4.323026984
19N,60,8/6/2020,4.303562055
19N,60,8/7/2020,4.301353852
19N,60,8/8/2020,4.325275027
19N,60,8/9/2020,4.325275027
19N,60,8/10/2020,4.325275027
19N,60,8/11/2020,4.334310901
19N,60,8/12/2020,4.343346774
19N,60,8/13/2020,4.343346774
19N,60,8/14/2020,4.343346774
19N,60,8/15/2020,4.343346774
19N,60,8/16/2020,4.347130032
19N,60,8/17/2020,4.361506411
19N,60,8/18/2020,4.361506411
19N,60,8/19/2020,4.361506411
19N,60,8/20/2020,4.361506411
19N,60,8/21/2020,4.357723154
19N,60,8/22/2020,4.343346774
19N,60,8/23/2020,4.334310901
19N,60,8/24/2020,4.325275027
19N,60,8/25/2020,4.332804922
19N,60,8/26/2020,4.343346774
19N,60,8/27/2020,4.343346774
19N,60,8/28/2020,4.343346774
19N,60,8/29/2020,4.327533995
19N,60,8/30/2020,4.30730155
19N,60,8/31/2020,4.289393265
19N,60,9/1/2020,4.274550785
19N,60,9/2/2020,4.254595824
19N,60,9/3/2020,4.243567568
19N,60,9/4/2020,4.236217772
19N,60,9/5/2020,4.236217772
19N,60,9/6/2020,4.236217772
19N,60,9/7/2020,4.236217772
19N,60,9/8/2020,4.22013673
19N,60,9/9/2020,4.178074899
19N,60,9/10/2020,4.109486208
19N,60,9/11/2020,4.048420611
19N,60,9/12/2020,4.008984045
19N,60,9/13/2020,3.983623306
19N,60,9/14/2020,3.981571821
19N,60,9/15/2020,3.981571821
19N,60,9/16/2020,3.990461589
19N,60,9/17/2020,3.9979837
19N,60,9/18/2020,3.9979837
19N,60,9/19/2020,3.9979837
19N,60,9/20/2020,4.003480573
19N,60,9/21/2020,4.014474321
19N,60,9/22/2020,4.017235953
19N,60,9/23/2020,4.031044115
19N,60,9/24/2020,4.031044115
19N,60,9/25/2020,4.031044115
19N,60,9/26/2020,4.031044115
19N,60,9/27/2020,4.017926361
19N,60,9/28/2020,3.993890573
19N,60,9/29/2020,3.960503509
19N,60,9/30/2020,3.937523014
19N,60,10/1/2020,3.932804369
19N,60,10/2/2020,3.920057611
19N,60,10/3/2020,3.916703202
19N,60,10/4/2020,3.916703202
19N,60,10/5/2020,3.901346349
19N,60,10/6/2020,3.90067866
19N,60,10/7/2020,3.90067866
19N,60,10/8/2020,3.90067866
19N,60,10/9/2020,3.90067866
19N,60,10/10/2020,3.888717412
19N,60,10/11/2020,3.884730329
19N,60,10/12/2020,3.878116774
19N,60,10/13/2020,3.861617438
19N,60,10/14/2020,3.85306065
19N,60,10/15/2020,3.837338483
19N,60,10/16/2020,3.823653019
19N,60,10/17/2020,3.798367638
19N,60,10/18/2020,3.785475717
19N,60,10/19/2020,3.767514876
19N,60,10/20/2020,3.742028759
19N,60,10/21/2020,3.727456875
19N,60,10/22/2020,3.714212236
19N,60,10/23/2020,3.699780563
19N,60,10/24/2020,3.672965774
19N,60,10/25/2020,3.642680765
19N,60,10/26/2020,3.616945642
19N,60,10/27/2020,3.590824401
19N,60,10/28/2020,3.568523644
19N,60,10/29/2020,3.54816618
19N,60,10/30/2020,3.530321732
19N,60,10/31/2020,3.51789157
19N,60,11/1/2020,3.509625145
19N,60,11/2/2020,3.509625145
19N,60,11/3/2020,3.509625145
19N,60,11/4/2020,3.511396522
19N,60,11/5/2020,3.523796159
19N,60,11/6/2020,3.535067604
19N,60,11/7/2020,3.538033774
19N,60,11/8/2020,3.551146299
19N,60,11/9/2020,3.552338347
19N,60,11/10/2020,3.539228612
19N,60,11/11/2020,3.520253405
19N,60,11/12/2020,3.500809665
19N,60,11/13/2020,3.475077059
19N,60,11/14/2020,3.455920757
19N,60,11/15/2020,3.439756741
19N,60,11/16/2020,3.426552068
19N,60,11/17/2020,3.425977952
19N,60,11/18/2020,3.428274417
19N,60,11/19/2020,3.439756741
19N,60,11/20/2020,3.439756741
19N,60,11/21/2020,3.439756741
19N,60,11/22/2020,3.439756741
19N,60,11/23/2020,3.4277003
19N,60,11/24/2020,3.41569198
19N,60,11/25/2020,3.412263323
19N,60,11/26/2020,3.403731568
19N,60,11/27/2020,3.393517266
19N,60,11/28/2020,3.384461679
19N,60,11/29/2020,3.371501003
19N,60,11/30/2020,3.360844083
19N,60,12/1/2020,3.355806481
19N,60,12/2/2020,3.344640736
19N,60,12/3/2020,3.339639456
19N,60,12/4/2020,3.331303989
19N,60,12/5/2020,3.32356028
19N,60,12/6/2020,3.31802906
19N,60,12/7/2020,3.31802906
19N,60,12/8/2020,3.318582182
19N,60,12/9/2020,3.31802906
19N,60,12/10/2020,3.324666524
19N,60,12/11/2020,3.331303989
19N,60,12/12/2020,3.331303989
19N,60,12/13/2020,3.320241548
19N,60,12/14/2020,3.31802906
19N,60,12/15/2020,3.316377381
19N,60,12/16/2020,3.304815625
19N,60,12/17/2020,3.304815625
19N,60,12/18/2020,3.294951424
19N,60,12/19/2020,3.291663357
19N,60,12/20/2020,3.288935977
19N,60,12/21/2020,3.278571934
19N,60,12/22/2020,3.281299314
19N,60,12/23/2020,3.291663357
19N,60,12/24/2020,3.291663357
19N,60,12/25/2020,3.280208362
19N,60,12/26/2020,3.278571934
19N,60,12/27/2020,3.278571934
19N,60,12/28/2020,3.278571934
19N,60,12/29/2020,3.278571934
19N,60,12/30/2020,3.278571934
19N,60,12/31/2020,3.274228302
19N,60,1/1/2021,3.265541036
19N,60,1/2/2021,3.265541036
19N,60,1/3/2021,3.25905569
19N,60,1/4/2021,3.252570343
19N,60,1/5/2021,3.252570343
19N,60,1/6/2021,3.252570343
19N,60,1/7/2021,3.252570343
19N,60,1/8/2021,3.252570343
19N,60,1/9/2021,3.24127339
19N,60,1/10/2021,3.239659539
19N,60,1/11/2021,3.239659539
19N,60,1/12/2021,3.239659539
19N,60,1/13/2021,3.239659539
19N,60,1/14/2021,3.239659539
19N,60,1/15/2021,3.239659539
19N,60,1/16/2021,3.239659539
19N,60,1/17/2021,3.239659539
19N,60,1/18/2021,3.239659539
19N,60,1/19/2021,3.239659539
19N,60,1/20/2021,3.239659539
19N,60,1/21/2021,3.239659539
19N,60,1/22/2021,3.239659539
19N,60,1/23/2021,3.239659539
19N,60,1/24/2021,3.239659539
19N,60,1/25/2021,3.239659539
19N,60,1/26/2021,3.239659539
19N,60,1/27/2021,3.239659539
19N,60,1/28/2021,3.233769392
19N,60,1/29/2021,3.226808309
19N,60,1/30/2021,3.226808309
19N,60,1/31/2021,3.232162988
19N,60,2/1/2021,3.239659539
19N,60,2/2/2021,3.239659539
19N,60,2/3/2021,3.249342642
19N,60,2/4/2021,3.252570343
19N,60,2/5/2021,3.25419168
19N,60,2/6/2021,3.265541036
19N,60,2/7/2021,3.254732126
19N,60,2/8/2021,3.252570343
19N,60,2/9/2021,3.252570343
19N,60,2/10/2021,3.24234929
19N,60,2/11/2021,3.237517668
19N,60,2/12/2021,3.222544319
19N,60,2/13/2021,3.202882275
19N,60,2/14/2021,3.183352247
19N,60,2/15/2021,3.166574365
19N,60,2/16/2021,3.153538785
19N,60,2/17/2021,3.150934555
19N,60,2/18/2021,3.150934555
19N,60,2/19/2021,3.150934555
19N,60,2/20/2021,3.150934555
19N,60,2/21/2021,3.154059631
19N,60,2/22/2021,3.163434859
19N,60,2/23/2021,3.169190621
19N,60,2/24/2021,3.183352247
19N,60,2/25/2021,3.194418027
19N,60,2/26/2021,3.201283317
19N,60,2/27/2021,3.214016339
19N,60,2/28/2021,3.214016339
19N,60,3/1/2021,3.214016339
19N,60,3/2/2021,3.21774733
19N,60,3/3/2021,3.226808309
19N,60,3/4/2021,3.235911264
19N,60,3/5/2021,3.250418543
19N,60,3/6/2021,3.261217472
19N,60,3/7/2021,3.278039068
19N,60,3/8/2021,3.298239491
19N,60,3/9/2021,3.315276261
19N,60,3/10/2021,3.331306564
19N,60,3/11/2021,3.344640736
19N,60,3/12/2021,3.344640736
19N,60,3/13/2021,3.344640736
19N,60,3/14/2021,3.341862247
19N,60,3/15/2021,3.331303989
19N,60,3/16/2021,3.326325891
19N,60,3/17/2021,3.31802906
19N,60,3/18/2021,3.31802906
19N,60,3/19/2021,3.307568424
19N,60,3/20/2021,3.304815625
19N,60,3/21/2021,3.294951424
19N,60,3/22/2021,3.290572405
19N,60,3/23/2021,3.278571934
19N,60,3/24/2021,3.270970577
19N,60,3/25/2021,3.265541036
19N,60,3/26/2021,3.274814288
19N,60,3/27/2021,4.360817513
19N,60,3/28/2021,7.052445785
19N,60,3/29/2021,7.677781919
19N,60,3/30/2021,7.852468665
19N,60,3/31/2021,7.876499851
19N,60,4/1/2021,7.871986489
19N,60,4/2/2021,7.840392951
19N,60,4/3/2021,7.870482035
19N,60,4/4/2021,7.900700161
19N,60,4/5/2021,7.943212992
19N,60,4/6/2021,7.979871487
19N,60,4/7/2021,7.985986679
19N,60,4/8/2021,7.952353123
19N,60,4/9/2021,7.938651091
19N,60,4/10/2021,7.899187642
19N,60,4/11/2021,7.874995397
19N,60,4/12/2021,7.835903637
19N,60,4/13/2021,7.788105261
19N,60,4/14/2021,7.742105218
19N,60,4/15/2021,7.684701694
19N,60,4/16/2021,7.620535236
19N,60,4/17/2021,7.55408738
19N,60,4/18/2021,7.509685334
19N,60,4/19/2021,7.489715124
19N,60,4/20/2021,7.451457328
19N,60,4/21/2021,7.397928218
19N,60,4/22/2021,7.347630373
19N,60,4/23/2021,7.339295324
19N,60,4/24/2021,7.354576246
19N,60,4/25/2021,7.358765863
19N,60,4/26/2021,7.406344494
19N,60,4/27/2021,7.461352131
19N,60,4/28/2021,7.493994455
19N,60,4/29/2021,7.896801016
19N,60,4/30/2021,8.48210499
19N,60,5/1/2021,8.688173099
19N,60,5/2/2021,8.752649652
19N,60,5/3/2021,8.725446861
19N,60,5/4/2021,8.612508829
19N,60,5/5/2021,8.534183773
19N,60,5/6/2021,8.520924088
19N,60,5/7/2021,8.539156155
19N,60,5/8/2021,8.57903429
19N,60,5/9/2021,8.600698374
19N,60,5/10/2021,8.557388221
19N,60,5/11/2021,8.597815926
19N,60,5/12/2021,9.603333462
19N,60,5/13/2021,9.577883295
19N,60,5/14/2021,9.453793621
19N,60,5/15/2021,9.351839765
19N,60,5/16/2021,9.238472775
19N,60,5/17/2021,9.130237916
19N,60,5/18/2021,9.030552501
19N,60,5/19/2021,8.958357031
19N,60,5/20/2021,8.928605415
19N,60,5/21/2021,8.928605415
19N,60,5/22/2021,8.872982876
19N,60,5/23/2021,8.795430713
19N,60,5/24/2021,8.708462429
19N,60,5/25/2021,8.634208997
19N,60,5/26/2021,8.599031906
19N,60,5/27/2021,8.555730761
19N,60,5/28/2021,8.519275579
19N,60,5/29/2021,8.481359877
19N,60,5/30/2021,8.451846862
19N,60,5/31/2021,8.362417174
19N,60,6/1/2021,8.25326079
19N,60,6/2/2021,8.152093339
19N,60,6/3/2021,8.066242502
19N,60,6/4/2021,7.993737453
19N,60,6/5/2021,7.914402094
19N,60,6/6/2021,7.801812183
19N,60,6/7/2021,7.666023659
19N,60,6/8/2021,7.497488562
19N,60,6/9/2021,7.291583723
19N,60,6/10/2021,7.132028503
19N,60,6/11/2021,6.962467156
19N,60,6/12/2021,6.774956396
19N,60,6/13/2021,6.59151272
19N,60,6/14/2021,6.440306108
19N,60,6/15/2021,6.296519161
19N,60,6/16/2021,6.201675046
19N,60,6/17/2021,6.114698537
19N,60,6/18/2021,6.014368958
19N,60,6/19/2021,5.953962694
19N,60,6/20/2021,5.899872159
19N,60,6/21/2021,5.83132037
19N,60,6/22/2021,5.743892131
19N,60,6/23/2021,5.656950121
19N,60,6/24/2021,5.599673041
19N,60,6/25/2021,5.590536223
19N,60,6/26/2021,5.55626129
19N,60,6/27/2021,5.496330224
19N,60,6/28/2021,5.442056278
19N,60,6/29/2021,5.394206034
19N,60,6/30/2021,5.368035836
19N,60,7/1/2021,5.369963214
19N,60,7/2/2021,5.369963214
19N,60,7/3/2021,5.380617171
19N,60,7/4/2021,5.393208211
19N,60,7/5/2021,5.39807532
19N,60,7/6/2021,5.413650068
19N,60,7/7/2021,5.432223613
19N,60,7/8/2021,5.455782517
19N,60,7/9/2021,5.480448583
19N,60,7/10/2021,5.487366203
19N,60,7/11/2021,5.487366203
19N,60,7/12/2021,5.487366203
19N,60,7/13/2021,5.487366203
19N,60,7/14/2021,5.477483889
19N,60,7/15/2021,5.452832717
19N,60,7/16/2021,5.421461983
19N,60,7/17/2021,5.385464759
19N,60,7/18/2021,5.359362633
19N,60,7/19/2021,5.337246027
19N,60,7/20/2021,5.316189382
19N,60,7/21/2021,5.302832437
19N,60,7/22/2021,5.288583431
19N,60,7/23/2021,5.264917383
19N,60,7/24/2021,5.238578163
19N,60,7/25/2021,5.190964246
19N,60,7/26/2021,5.153943685
19N,60,7/27/2021,5.130060092
19N,60,7/28/2021,5.110864904
19N,60,7/29/2021,5.099919661
19N,60,7/30/2021,5.089028795
19N,60,7/31/2021,5.078137929
19N,60,8/1/2021,5.037625205
19N,60,8/2/2021,4.986792105
19N,60,8/3/2021,4.957625384
19N,60,8/4/2021,4.938301824
19N,60,8/5/2021,4.90340369
19N,60,8/6/2021,4.875668529
19N,60,8/7/2021,4.86187153
19N,60,8/8/2021,4.827610301
